model,harness,benchmark,task_id,sample_id,correct,score,n_tokens,mean_entropy,wall_time_sec,traj_length,n_tool_calls,n_tool_errors
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_279,0,1,1,1155.0,0.04916100893235603,43.75989603996277,16,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_292,0,1,1,2035.0,0.13326550239533183,72.97116208076477,11,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_30,0,1,1,1207.0,0.06869066765548464,43.322365522384644,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_307,0,1,1,1854.0,0.09935162699615008,64.71992468833923,16,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_312,0,1,1,1533.0,0.1079427057202239,56.832435846328735,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_315,0,1,1,2520.0,0.136385279391481,83.570228099823,18,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_328,0,1,1,980.0,0.05716222177900578,39.157633781433105,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_34,0,1,1,1132.0,0.056646252146819294,53.602900981903076,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_345,0,1,1,1010.0,0.07835602973993022,42.25620794296265,11,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_360,0,1,1,877.0,0.09575074942277963,32.84872388839722,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_361,0,1,1,13307.0,0.19973715064209874,436.2690370082855,11,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_365,0,1,1,1372.0,0.08405968391272438,51.427295446395874,16,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_38,0,1,1,664.0,0.07701778226365294,29.57018733024597,3,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_380,0,1,1,853.0,0.13324963051317718,35.177510261535645,11,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_42,0,1,1,4482.0,0.22410123142707014,148.20521593093872,15,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_50,0,1,1,1654.0,0.12883811404323134,59.374152183532715,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_55,0,0,0,1237.0,0.08435544522751601,45.316810846328735,16,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_63,0,1,1,2058.0,0.08631706563688993,69.35688352584839,16,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_80,0,1,1,584.0,0.04326211284628393,24.860347747802734,10,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Accounting_99,0,0,0,1438.0,0.07768991408238612,50.24390459060669,11,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_102,0,1,1,1197.0,0.293336516476186,44.909754037857056,9,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_105,0,1,1,495.0,0.3330097898098073,21.549129724502563,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_117,0,1,1,459.0,0.2873725216853283,19.498857259750366,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_123,0,1,1,2656.0,0.36885196484808724,104.13989925384521,6,2,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_139,0,1,1,1188.0,0.22092431328716275,48.2784583568573,8,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_145,0,1,1,1359.0,0.32130130325483014,55.1133508682251,7,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_146,0,0,0,581.0,0.348978338897478,30.163710117340088,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_15,0,0,0,519.0,0.2778639146637335,24.092822551727295,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_157,0,1,1,998.0,0.31840631622613225,40.270203828811646,6,2,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_165,0,1,1,2220.0,0.37057758360954446,105.57153058052063,11,7,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_169,0,0,0,1910.0,0.45389092231495204,61.84589076042175,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_174,0,0,0,851.0,0.36299427125712197,34.76333284378052,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_178,0,1,1,2069.0,0.3560654178115068,74.31493091583252,7,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_183,0,0,0,396.0,0.29247082367049704,18.23934817314148,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_187,0,0,0,5294.0,0.30179190902246544,191.88760662078857,6,2,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_19,0,0,0,1061.0,0.31309997735410416,41.85258769989014,6,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_190,0,0,0,497.0,0.33147228955511,22.405369997024536,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_192,0,0,0,1082.0,0.3834984466812258,58.65497851371765,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_193,0,1,1,2362.0,0.30545577454655287,86.19383931159973,14,6,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_195,0,1,1,511.0,0.32867928384811235,24.28587293624878,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_207,0,0,0,3213.0,0.27246809107444103,153.90457344055176,11,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_210,0,0,0,1013.0,0.3054176137544028,39.3281831741333,6,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_217,0,1,1,1086.0,0.25965914034478843,41.405842781066895,8,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_234,0,0,0,442.0,0.37629697981959975,20.310057878494263,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_248,0,0,0,933.0,0.350762809041447,39.27607488632202,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_262,0,0,0,32766.0,0.026408840967160986,1117.2375433444977,0,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_269,0,1,1,1277.0,0.3559704272690906,51.07825779914856,5,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_270,0,0,0,464.0,0.2582258291000005,20.755950212478638,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_271,0,1,1,615.0,0.24808162181282972,26.811840295791626,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_278,0,0,0,1168.0,0.33970472294098186,44.18676447868347,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_282,0,0,0,1786.0,0.4073900573387233,65.44417810440063,10,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_37,0,0,0,398.0,0.22567100973735718,19.25629734992981,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_39,0,1,1,1711.0,0.4201964113392063,58.70934534072876,6,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_4,0,0,0,459.0,0.24349019596206398,20.40226912498474,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_42,0,0,0,1987.0,0.30558745869388226,86.06567716598511,8,4,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_46,0,0,0,562.0,0.22541070906980953,25.86003828048706,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_55,0,0,0,695.0,0.41781869980258585,27.79118585586548,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_69,0,1,1,1102.0,0.05764616985054912,42.290141105651855,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_8,0,1,1,3343.0,0.22790231624804572,123.1007490158081,13,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_92,0,0,0,2357.0,0.26885880303943693,101.53005838394165,11,7,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Agriculture_93,0,1,1,1603.0,0.32328258916401076,62.21724081039429,6,2,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_111,0,1,1,1033.0,0.06201796186142496,41.42868947982788,3,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_113,0,1,1,3101.0,0.08530494659430977,102.66219758987427,15,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_146,0,1,1,10579.0,0.14713363186992925,351.5629005432129,10,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_191,0,1,1,4786.0,0.0974964484614475,162.2376229763031,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_206,0,1,1,6116.0,0.15769934371905944,194.65516066551208,17,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_207,0,1,1,6347.0,0.20184869272992956,199.3995909690857,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_214,0,0,0,32766.0,0.018843500009620137,1107.187094926834,0,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_242,0,1,1,6683.0,0.15004342752345504,205.50819492340088,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_250,0,1,1,2438.0,0.07812280747607607,84.35475206375122,18,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_266,0,0,0,18085.0,0.1792570425103854,594.2332837581635,10,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_278,0,1,1,1286.0,0.1712149115652919,46.59757041931152,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_307,0,1,1,1996.0,0.08010627887516603,80.48399472236633,3,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_312,0,1,1,9519.0,0.15942411581211047,360.56923961639404,17,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_320,0,1,1,4340.0,0.09274349572949672,155.6454155445099,3,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_336,0,1,1,1374.0,0.084546347905533,47.4884729385376,16,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_359,0,0,0,32766.0,0.016428913446563182,1115.210726261139,0,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_361,0,1,1,1701.0,0.11914502664488058,57.41458320617676,10,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_391,0,0,0,38817.0,0.07898248113577316,1367.4955050945282,1,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_392,0,1,1,1609.0,0.09321317853839461,56.28076505661011,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_395,0,0,0,15620.0,0.14734217506792935,594.4610097408295,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_403,0,0,0,13123.0,0.16652162152838568,452.7666320800781,15,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_41,0,1,1,8412.0,0.09387138987066262,276.78119349479675,17,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_413,0,1,1,1053.0,0.08305882933545666,38.741607427597046,9,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_416,0,0,0,5363.0,0.33264807704044896,182.2793881893158,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_442,0,0,0,42436.0,0.03347444596995414,1454.120177268982,2,2,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_443,0,1,1,6511.0,0.1519790905917304,290.79747676849365,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_457,0,1,1,6038.0,0.1210260058308625,198.69929695129395,19,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_47,0,1,1,2066.0,0.20276649361502191,70.91179776191711,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_470,0,0,0,5878.0,0.2520456624918812,197.17052698135376,18,4,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_473,0,0,0,29097.0,0.14755676383023086,1297.6523170471191,13,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_492,0,0,0,15948.0,0.18103177159885422,554.680605173111,13,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_493,0,1,1,1713.0,0.1227769699325902,64.86701154708862,3,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_503,0,0,0,14093.0,0.1635828089567942,451.55915784835815,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_512,0,1,1,2099.0,0.102611239401846,76.66023802757263,3,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_518,0,0,0,32766.0,0.014634314240951013,1105.0735232830048,0,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_533,0,1,1,5081.0,0.17291001099551534,177.05020904541016,3,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_77,0,1,1,4743.0,0.1655262891661773,221.86217069625854,14,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_86,0,1,1,3281.0,0.12104510043069441,108.01701092720032,4,2,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_107,0,0,0,301.0,0.2577715081883875,15.90731167793274,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_111,0,1,1,222.0,0.4327898057489608,12.745559692382812,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_113,0,1,1,891.0,0.2680053538800294,44.86976337432861,7,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_117,0,1,1,19545.0,0.22274489290778554,863.6481516361237,182,178,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_12,0,0,0,1657.0,0.34373375669049044,65.22242617607117,11,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_121,0,1,1,392.0,0.26247802457074265,21.57873797416687,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_124,0,1,1,2720.0,0.39290045770159354,122.12891340255737,6,2,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_130,0,0,0,444.0,0.28586810224285053,20.3579318523407,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_139,0,1,1,2188.0,0.41441456607685645,108.6861777305603,7,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_147,0,1,1,551.0,0.38233407589159263,23.731893301010132,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_159,0,0,0,2183.0,0.2915804027636188,79.54238963127136,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_164,0,1,1,609.0,0.17515601799997693,26.38138699531555,6,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_176,0,0,0,2880.0,0.3829580383047241,108.71317529678345,8,4,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_184,0,1,1,888.0,0.4210630016770579,35.88747715950012,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_195,0,1,1,424.0,0.23808709214751725,26.354968786239624,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_2,0,1,1,310.0,0.1762768767584895,16.021400928497314,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_208,0,0,0,4606.0,0.3321735627859016,197.19398522377014,10,6,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_21,0,0,0,551.0,0.2928026826609925,23.790712356567383,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_224,0,1,1,387.0,0.1815164566720615,18.930307865142822,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_227,0,0,0,560.0,0.19228032899492797,25.896457195281982,8,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_231,0,1,1,454.0,0.2715298246739155,19.9588303565979,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_24,0,1,1,2243.0,0.3177027072390155,84.58522367477417,11,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_25,0,1,1,495.0,0.14161039175017753,21.8865704536438,8,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_35,0,0,0,1929.0,0.45595417730865856,79.638925075531,8,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_41,0,1,1,310.0,0.15660225140635603,14.801353454589844,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_63,0,1,1,1603.0,0.3005042390760986,63.33170008659363,3,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_67,0,1,1,1268.0,0.20555287409286732,52.936376094818115,7,3,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_79,0,0,0,3816.0,0.26938717827925407,169.08725237846375,14,10,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_8,0,0,0,329.0,0.36173931665324555,17.03263521194458,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_81,0,1,1,441.0,0.14394755034809947,20.87244486808777,8,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_84,0,0,0,2742.0,0.36622757696675257,112.14078545570374,9,5,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_87,0,1,1,307.0,0.17875749293503612,14.674041748046875,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_9,0,0,0,1300.0,0.34721160809352486,53.24034929275513,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_93,0,0,0,6481.0,0.3390217824373807,458.049031496048,25,21,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_94,0,1,1,517.0,0.32640267166392173,20.743173122406006,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_11,0,0,0,510.0,0.2766286228146287,21.92821717262268,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_117,0,1,1,2112.0,0.4521787997601297,74.39679408073425,12,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_131,0,1,1,1630.0,0.3837852389004066,60.11371827125549,6,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_152,0,0,0,524.0,0.2595638378613774,21.003501892089844,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_156,0,1,1,1580.0,0.41906185389827816,63.17474007606506,5,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_162,0,1,1,264.0,0.09923672672191837,14.42238736152649,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_168,0,1,1,1454.0,0.29382837953628443,54.88454270362854,8,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_171,0,1,1,252.0,0.14540343096934277,13.298612117767334,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_19,0,0,0,3163.0,0.33838205065629595,106.9914915561676,6,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_199,0,1,1,442.0,0.2222805821290616,19.394346952438354,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_208,0,1,1,492.0,0.26133973272922717,19.679208517074585,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_24,0,1,1,434.0,0.11714536884665938,18.72058415412903,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_246,0,0,0,1976.0,0.34323087749924625,79.99520802497864,5,1,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_249,0,1,1,1711.0,0.3152265578146856,61.62124061584473,10,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_25,0,1,1,662.0,0.26735573648928745,26.04049849510193,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_256,0,1,1,442.0,0.14535574297984372,21.01207184791565,8,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_259,0,1,1,3254.0,0.3513689579520796,110.39764142036438,6,2,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_26,0,1,1,465.0,0.12076863705445699,9157.313387393951,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_266,0,1,1,800.0,0.4015872217458905,32.35251712799072,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_273,0,1,1,1782.0,0.38091708440868816,62.41513776779175,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_276,0,1,1,513.0,0.29794265587332425,28.285052061080933,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_289,0,1,1,931.0,0.37858614078994024,36.41356825828552,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_335,0,1,1,2117.0,0.3951793484450535,78.08059906959534,8,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_375,0,0,0,806.0,0.27066998280746324,31.109451055526733,6,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_39,0,0,0,3125.0,0.38097095971659845,114.46375560760498,8,4,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_403,0,1,1,489.0,0.31289760980652154,23.213737726211548,4,0,
Gemma-4-31B-IT,opencode,MMMU-Pro vision,mmmu_pro_test_Art_Theory_419,0,1,1,457.0,0.21842562839011817,18.946919679641724,6,0,
