model,harness,benchmark,task_id,sample_id,correct,score,n_tokens,mean_entropy,wall_time_sec,traj_length,n_tool_calls,n_tool_errors
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_42,0,0,0,1289.0,0.2880432749490659,58.914766788482666,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_46,0,0,0,738.0,0.3136730741113097,157.83511662483215,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_55,0,0,0,1317.0,0.4838426659013766,136.97055888175964,3,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_69,0,1,1,1373.0,0.06972369039657768,47.98470449447632,9,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_8,0,1,1,4233.0,0.3186512599555098,223.8032808303833,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_92,0,0,0,3047.0,0.4053881130145227,558.8600182533264,1,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_93,0,1,1,6503.0,0.17967009330119754,96.79676723480225,3,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_111,0,1,1,2837.0,0.05027391312206593,98.2252688407898,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_113,0,1,1,9893.0,0.148142219875595,167.40017223358154,6,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_146,0,1,1,7725.0,0.1660007591534682,372.7717525959015,5,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_191,0,1,1,5636.0,0.1534023265578754,146.1647710800171,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_206,0,1,1,11471.0,0.18070498097919033,461.95909810066223,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_207,0,,,32768.0,0.02336325453292311,1103.6498219966888,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_214,0,0,0,17699.0,0.21025538084040715,585.6071527004242,16,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_242,0,0,0,21212.0,0.14520822770345376,627.0720489025116,9,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_250,0,1,1,16362.0,0.06457297750736116,81.06668710708618,11,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_266,0,0,0,16701.0,0.2156114402902127,561.928546667099,6,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_278,0,1,1,1216.0,0.17642015553243554,46.227184534072876,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_307,0,1,1,,0.0,115.8635048866272,11,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_312,0,,,65163.0,0.08979056509074375,1111.2494320869446,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_320,0,1,1,10039.0,0.08343536501227918,340.0370306968689,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_336,0,1,1,3425.0,0.09282260699101155,50.52980971336365,9,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_359,0,,,,0.0,1092.7279109954834,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_361,0,1,1,4972.0,0.20740683168146037,84.80245327949524,10,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_391,0,0,0,34617.0,0.2168073917105584,805.9480612277985,6,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_392,0,1,1,3276.0,0.10905409433187668,90.25109124183655,9,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_395,0,0,0,9520.0,0.12517798187967027,1090.3658480644226,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_403,0,0,0,7169.0,0.17343103322545472,447.52151441574097,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_41,0,1,1,4974.0,0.09354755020444681,259.54468274116516,10,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_413,0,1,1,1141.0,0.05919602212707194,58.13761591911316,8,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_416,0,1,1,2076.0,0.2425931184001364,144.32706570625305,6,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_442,0,0,0,19729.0,0.13785512923780321,964.9238150119781,8,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_443,0,1,1,7323.0,0.15187340399955696,243.36502385139465,6,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_457,0,1,1,5289.0,0.12193783094533966,207.56601977348328,9,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_47,0,1,1,4548.0,0.22030441103631948,68.80744194984436,8,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_470,0,0,0,7671.0,0.2054821580773831,1012.6011416912079,8,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_473,0,0,0,11658.0,0.12711151034451212,1878.7260661125183,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_492,0,0,0,9841.0,0.15215797961532995,399.33667635917664,6,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_493,0,1,1,6726.0,0.15576435368788152,273.81591606140137,8,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_503,0,0,0,15270.0,0.16586006840074582,511.432466506958,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_512,0,1,1,3341.0,0.14507830409970085,261.18010210990906,8,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_518,0,,,32768.0,0.022530152186024034,1099.8417103290558,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_533,0,1,1,12499.0,0.20091805615138442,365.94100689888,7,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_77,0,1,1,2511.0,0.09351906485696676,85.54717803001404,6,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_86,0,1,1,1208.0,0.07658627526663682,443.5385670661926,10,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_107,0,0,0,1902.0,0.47074155136641976,151.71902179718018,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_111,0,1,1,387.0,0.3363289172198947,16.040406942367554,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_113,0,,,75.0,0.055646822517036704,166.81780076026917,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_117,0,,,169.0,0.014143829187886387,461.66191029548645,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_12,0,0,0,2860.0,0.47412452596359733,384.77628684043884,5,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_121,0,1,1,2478.0,0.21996297562564293,99.39716100692749,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_124,0,1,1,3253.0,0.27951451305118297,81.96964502334595,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_130,0,0,0,1716.0,0.43893417962977116,105.5313401222229,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_139,0,1,1,1642.0,0.4476688717305275,86.77290034294128,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_147,0,1,1,545.0,0.35024381005785726,67.38593816757202,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_159,0,0,0,1395.0,0.26065767746813384,48.65052795410156,5,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_164,0,1,1,765.0,0.19294347838618583,33.510396242141724,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_176,0,0,0,1444.0,0.48701667518530517,221.07777166366577,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_184,0,1,1,413.0,0.33023433350672665,89.64782404899597,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_195,0,1,1,684.0,0.2428401895105611,25.482974767684937,3,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_2,0,1,1,1063.0,0.2991418738950015,20.441669940948486,3,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_208,0,0,0,1922.0,0.26746661418148326,136.67948579788208,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_21,0,0,0,469.0,0.31863942172434556,21.054741144180298,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_224,0,1,1,669.0,0.17400378654328025,31.577542781829834,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_227,0,1,1,782.0,0.28110271246564517,29.422972679138184,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_231,0,,,958.0,0.4896974466186457,139.9643359184265,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_24,0,1,1,1064.0,0.2968051779951516,148.59640383720398,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_25,0,1,1,1059.0,0.20968911743598087,20.685056924819946,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_35,0,1,1,1439.0,0.44025497966832483,31.262656927108765,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_41,0,1,1,714.0,0.17876355345990094,43.21100378036499,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_63,0,,,2933.0,0.3111547272875095,165.76764845848083,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_67,0,0,0,11903.0,0.24209592612155253,282.7869544029236,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_79,0,,,1483.0,0.323220805123318,129.99270248413086,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_8,0,0,0,3219.0,0.3061466686265438,21.86306619644165,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_81,0,1,1,1220.0,0.22410350407989843,22.47724986076355,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_84,0,0,0,1564.0,0.373576468757312,270.45632910728455,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_87,0,1,1,311.0,0.1685804439695605,13.456711769104004,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_9,0,,,642.0,0.3686458077187156,252.63448023796082,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_93,0,1,1,1531.0,0.4092889589683362,293.665810585022,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_94,0,1,1,738.0,0.3290118994708869,28.659516096115112,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_11,0,0,0,827.0,0.35496487608390603,78.31730628013611,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_117,0,1,1,2122.0,0.384224847809607,72.72617173194885,5,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_131,0,1,1,1380.0,0.34050173009734364,50.14214086532593,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_152,0,0,0,609.0,0.37078624842170005,65.63069581985474,3,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_156,0,1,1,544.0,0.40938769887155446,159.51837301254272,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_162,0,1,1,254.0,0.12137655193324985,12.592320680618286,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_168,0,1,1,2734.0,0.32007413583548866,72.3911862373352,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_171,0,1,1,327.0,0.11460940578872769,14.722059726715088,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_19,0,0,0,,0.0,155.53120064735413,3,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_199,0,1,1,998.0,0.34769210241738724,51.063063859939575,2,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_208,0,1,1,12787.0,0.21831346719899447,28.04920268058777,3,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_24,0,1,1,3284.0,0.24476024133389862,107.31084752082825,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_246,0,,,3473.0,0.10948164139090093,290.5468502044678,0,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_249,0,1,1,6291.0,0.388742960751673,233.61485195159912,5,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_25,0,1,1,7956.0,0.2151039958379171,48.38837766647339,5,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_256,0,1,1,5343.0,0.26083144745535775,49.60974979400635,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_259,0,1,1,,0.0,237.20446825027466,3,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_26,0,1,1,668.0,0.17172342021246398,26.51372766494751,3,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_266,0,1,1,35742.0,0.10016948495835327,140.8314881324768,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_273,0,1,1,3805.0,0.37696517212053465,237.83651781082153,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_276,0,1,1,577.0,0.2961475808715052,26.01432490348816,4,0,
Gemma-4-31B-IT,zeroclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_289,0,1,1,2173.0,0.3607255633900886,70.69528222084045,3,0,
