model,harness,benchmark,task_id,sample_id,correct,score,n_tokens,mean_entropy,wall_time_sec,traj_length,n_tool_calls,n_tool_errors
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_30,0,1,1,1312.0,0.08925814522985463,41.355576515197754,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_307,0,1,1,2909.0,0.15882690026558835,93.05344319343567,10,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_312,0,1,1,2122.0,0.09827518183967916,68.00570273399353,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_315,0,1,1,2096.0,0.16261603023423213,68.60032510757446,11,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_328,0,1,1,2038.0,0.0461563830718236,58.907119035720825,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_34,0,1,1,1881.0,0.08724121687877666,60.95504879951477,12,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_345,0,1,1,1504.0,0.06252548362236905,46.806720495224,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_360,0,1,1,864.0,0.07693666943098447,28.942053079605103,8,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_361,0,1,1,10291.0,0.2156130609818461,327.14436650276184,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_365,0,1,1,1765.0,0.05796919743838153,55.6657338142395,11,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_38,0,1,1,3043.0,0.06642976967302956,91.32463026046753,10,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_380,0,1,1,1801.0,0.09604743093840072,51.92728662490845,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_42,0,1,1,10476.0,0.15202323314138083,302.6779246330261,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_50,0,1,1,3458.0,0.1852221887332088,105.99824237823486,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_55,0,0,0,1385.0,0.0724585387737542,44.51728081703186,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_63,0,1,1,1222.0,0.07869960333617311,38.115612268447876,8,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_80,0,1,1,996.0,0.0626617518854584,31.24230146408081,8,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Accounting_99,0,0,0,1882.0,0.072319129246296,58.62039923667908,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_102,0,1,1,881.0,0.27337132899233396,28.320480823516846,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_105,0,1,1,2492.0,0.41049808482832967,81.09672021865845,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_117,0,1,1,616.0,0.3183636277117493,20.128917932510376,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_123,0,1,1,1333.0,0.35300757291325635,39.78368139266968,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_139,0,1,1,3346.0,0.27297382035840834,105.77169585227966,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_145,0,1,1,2540.0,0.4358491291487401,78.09711790084839,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_146,0,1,1,1027.0,0.4125911734886103,33.284273862838745,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_15,0,0,0,895.0,0.40010968135796154,27.279598712921143,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_157,0,1,1,1232.0,0.33595403865890666,37.388184547424316,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_165,0,1,1,776.0,0.32439479417048306,23.803330898284912,3,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_169,0,0,0,925.0,0.40646362557050636,28.01762580871582,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_174,0,0,0,1879.0,0.3816197866040386,57.08865404129028,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_178,0,1,1,947.0,0.3372152526911086,29.657987117767334,3,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_183,0,0,0,690.0,0.4031709053860682,21.06176733970642,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_187,0,1,1,1716.0,0.40286964417197024,54.72348690032959,14,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_19,0,0,0,4300.0,0.3560913932223208,132.83253169059753,17,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_190,0,0,0,1068.0,0.36050933851074907,35.15148687362671,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_192,0,0,0,2704.0,0.4392755042248495,85.97158241271973,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_193,0,1,1,1338.0,0.29420646382654575,40.439701795578,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_195,0,1,1,686.0,0.29204802319880907,26.43955111503601,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_207,0,1,1,2705.0,0.3289348742168579,87.46429777145386,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_210,0,0,0,2193.0,0.3844691121606721,71.02826166152954,16,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_217,0,0,0,1341.0,0.35222744256171085,40.776647329330444,14,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_234,0,1,1,771.0,0.3804178318784758,23.984253644943237,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_248,0,0,0,738.0,0.32276582582917207,24.097307920455933,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_262,0,0,0,3374.0,0.3785930664183326,99.95885348320007,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_269,0,1,1,931.0,0.35705927036759494,28.82307457923889,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_270,0,0,0,5833.0,0.40498574905416523,183.1952919960022,17,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_271,0,1,1,1038.0,0.2716869709854214,33.15019750595093,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_278,0,0,0,2833.0,0.43212208043941797,84.34994387626648,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_282,0,0,0,3593.0,0.4260300824330837,101.3821668624878,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_37,0,0,0,600.0,0.2804556499064465,18.723901987075806,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_39,0,1,1,1073.0,0.38662913463647636,33.37830567359924,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_4,0,0,0,773.0,0.29168801187734167,24.261247634887695,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_42,0,0,0,858.0,0.2646581353435393,26.19119143486023,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_46,0,0,0,1255.0,0.3789082009492449,38.780216693878174,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_55,0,0,0,1488.0,0.49982530907174205,47.401443004608154,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_69,0,1,1,1247.0,0.07135221011366294,40.05913805961609,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_8,0,1,1,3883.0,0.3561562291341392,124.10163521766663,16,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_92,0,0,0,2191.0,0.3682114124780345,71.04493689537048,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Agriculture_93,0,1,1,862.0,0.33100962852882054,27.884766340255737,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_111,0,1,1,14013.0,0.08233213732455377,435.96803164482117,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_113,0,1,1,7657.0,0.0914885053272288,241.15235209465027,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_146,0,1,1,8994.0,0.14031468372540198,284.253235578537,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_191,0,1,1,4194.0,0.08276389477930876,129.54855298995972,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_206,0,1,1,10348.0,0.13262017850268926,301.63187193870544,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_207,0,1,1,13737.0,0.21103409595838224,413.68814754486084,8,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_214,0,0,0,19037.0,0.018231801531700783,600.0363929271698,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_242,0,0,0,17214.0,0.12593057196216872,541.2596309185028,8,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_250,0,1,1,2744.0,0.09605278582365451,86.77827668190002,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_266,0,0,0,19118.0,0.026764133956405093,600.2755982875824,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_278,0,1,1,1379.0,0.145314796500143,45.02841639518738,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_307,0,1,1,8865.0,0.12001714258818755,271.1068170070648,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_312,0,1,1,15770.0,0.09191105760024293,491.01170086860657,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_320,0,1,1,3656.0,0.10371064322109,110.65424275398254,8,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_336,0,1,1,1503.0,0.08178701800340346,46.96804094314575,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_359,0,0,0,19023.0,0.032898263700377135,600.0370619297028,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_361,0,1,1,4468.0,0.1408456812684198,142.571293592453,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_391,0,0,0,19585.0,0.1336012458386265,600.1581478118896,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_392,0,0,0,7709.0,0.17892376683405198,240.49972772598267,10,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_395,0,0,0,19000.0,0.0767119096479684,600.0941424369812,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_403,0,0,0,12507.0,0.13719581163448566,396.8554615974426,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_41,0,1,1,10484.0,0.0744615932329945,335.07023334503174,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_413,0,1,1,3566.0,0.08876412056391085,112.8922290802002,11,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_416,0,0,0,6132.0,0.3786453841390809,192.42606043815613,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_442,0,0,0,18890.0,0.12467137533057558,600.0657680034637,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_443,0,1,1,7413.0,0.1334912539563785,234.01114892959595,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_457,0,1,1,8933.0,0.11168617789668757,277.1873252391815,9,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_47,0,1,1,2729.0,0.1509629798690232,81.19367527961731,8,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_470,0,0,0,11584.0,0.19187693133828398,353.5321640968323,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_473,0,0,0,19487.0,0.0409023785570485,600.0721595287323,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_492,0,0,0,14697.0,0.12887336021206466,465.1908962726593,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_493,0,1,1,12761.0,0.07036946606149912,382.22231936454773,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_503,0,0,0,18857.0,0.11299280443431811,600.0938010215759,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_512,0,1,1,14338.0,0.09156133363753365,450.75237798690796,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_518,0,0,0,18894.0,0.025106153487957895,600.1619646549225,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_533,0,0,0,18857.0,0.11214407315788304,600.101459980011,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_77,0,1,1,2329.0,0.07707864368216612,73.49179458618164,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_86,0,1,1,12136.0,0.10194231402869261,383.8265404701233,8,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_107,0,0,0,1102.0,0.42016778378406083,34.87330651283264,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_111,0,1,1,702.0,0.4507004362681029,21.47397518157959,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_113,0,0,0,693.0,0.2679558002048681,26.654900312423706,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_117,0,1,1,2604.0,0.421116234350914,84.92424058914185,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_12,0,0,0,19185.0,0.08182947510531093,600.1370537281036,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_121,0,1,1,927.0,0.38468792318743694,28.93959093093872,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_124,0,0,0,19089.0,0.05008913958483982,600.1093077659607,0,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_130,0,0,0,804.0,0.33890586644298115,24.609020709991455,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_139,0,1,1,735.0,0.38193717693627116,21.91007375717163,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_147,0,1,1,799.0,0.32732700863086794,26.238247871398926,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_159,0,0,0,2703.0,0.31356523608664855,82.38766407966614,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_164,0,1,1,1024.0,0.1935724898992477,31.74914264678955,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_176,0,0,0,1431.0,0.43309069803409533,46.00844216346741,16,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_184,0,1,1,717.0,0.3375234603537132,22.469542503356934,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_195,0,1,1,862.0,0.2776983397496817,28.22492241859436,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_2,0,1,1,579.0,0.18589333811889674,19.304116010665894,3,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_208,0,0,0,1675.0,0.3957910657828768,51.39859914779663,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_21,0,0,0,559.0,0.32979795315699706,17.77848792076111,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_224,0,1,1,562.0,0.14105133685859628,17.41351008415222,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_227,0,1,1,872.0,0.28106734596623134,28.18263030052185,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_231,0,1,1,989.0,0.3807222890708854,32.27770638465881,3,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_24,0,1,1,603.0,0.25131341158394466,19.084701538085938,3,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_25,0,1,1,625.0,0.1961075506570647,19.35292363166809,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_35,0,0,0,1174.0,0.5150662429663733,36.19807958602905,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_41,0,1,1,632.0,0.23989017877995528,20.436359643936157,3,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_63,0,1,1,1065.0,0.3767392586270242,33.07394337654114,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_67,0,1,1,8200.0,0.36651379693174857,249.26641368865967,15,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_79,0,0,0,961.0,0.3318787054705437,31.059061527252197,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_8,0,0,0,553.0,0.4207395941043487,17.667747497558594,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_81,0,1,1,590.0,0.19819960865702263,18.151958227157593,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_84,0,0,0,1353.0,0.40874613975649754,40.725300550460815,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_87,0,1,1,661.0,0.19591232496975736,20.029968976974487,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_9,0,1,1,2081.0,0.4277374832538794,66.58566665649414,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_93,0,0,0,2181.0,0.4529569209678231,66.84390926361084,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_94,0,1,1,781.0,0.34709328110169446,25.373380184173584,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_11,0,0,0,863.0,0.3838718623104339,27.34739637374878,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_117,0,1,1,1175.0,0.34755298099845927,36.460851192474365,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_131,0,0,0,3714.0,0.450563592747892,121.32921576499939,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_152,0,0,0,846.0,0.3594730043202547,25.84798312187195,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_156,0,1,1,498.0,0.21723133398729721,15.716114044189453,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_162,0,1,1,530.0,0.16052703076387578,17.009557008743286,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_168,0,1,1,1710.0,0.32044625213107175,54.235185384750366,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_171,0,1,1,386.0,0.17355090293005992,12.681563138961792,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_19,0,0,0,3500.0,0.3632952755133259,111.08697557449341,7,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_199,0,0,0,2708.0,0.4701158888900225,85.18229532241821,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_208,0,1,1,843.0,0.30199161230449734,25.10810112953186,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_24,0,1,1,1050.0,0.20741144843945494,33.85991668701172,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_246,0,0,0,3270.0,0.43743638695618875,104.12314677238464,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_249,0,1,1,4150.0,0.36321373135714213,131.3234884738922,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_25,0,1,1,773.0,0.24297975980436134,25.18282675743103,6,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_256,0,1,1,698.0,0.2836786389163483,22.57734775543213,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_259,0,0,0,2794.0,0.42839345091279624,90.19797110557556,10,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_26,0,1,1,802.0,0.1884773892821486,23.863619089126587,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_266,0,1,1,1180.0,0.3556916451320825,37.60738182067871,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_273,0,1,1,2199.0,0.47388991879291525,68.40683007240295,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_276,0,1,1,815.0,0.395655070603321,26.515928268432617,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_289,0,1,1,823.0,0.42249670914172544,24.604928731918335,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_335,0,1,1,2424.0,0.38574017245622055,73.58542943000793,5,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_375,0,0,0,1449.0,0.35264031126074435,44.45079851150513,12,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_39,0,0,0,1557.0,0.39893712889007277,51.074145555496216,15,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_403,0,1,1,851.0,0.39138948551964337,25.034326314926147,4,0,
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_test_Art_Theory_419,0,1,1,961.0,0.29359503461783276,29.116002559661865,4,0,
