benchmark,harness,source_id,task_id,sample_index,outcome,correct,score_status,mean_entropy,max_entropy,p50_entropy,p90_entropy,n_tokens,wall_time_sec,action_event_count,tool_call_count
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_102,0,success,True,valid_scored,0.27337132899233396,2.2764660896195195,0.0029471198391444876,1.0128175370364534,881.0,28.320480823516846,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_105,0,success,True,valid_scored,0.41049808482832967,2.5328763079009677,0.0598857727631073,1.3214098126536016,2492.0,81.09672021865845,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_117,0,success,True,valid_scored,0.3183636277117493,2.3574552424930078,0.026509334039006544,1.0303084854424023,616.0,20.128917932510376,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_123,0,success,True,valid_scored,0.35300757291325635,2.3725820888146387,0.012741134593345234,1.1770004573779496,1333.0,39.78368139266968,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_139,0,success,True,valid_scored,0.27297382035840834,2.627924396793356,0.001661031158179013,1.0520764913876623,3346.0,105.77169585227966,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_145,0,success,True,valid_scored,0.4358491291487401,2.7055530930236587,0.08357397626027911,1.358898705290466,2540.0,78.09711790084839,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_146,0,success,True,valid_scored,0.4125911734886103,2.4606521261546423,0.07537335899722747,1.243789895321324,1027.0,33.284273862838745,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_15,0,failure,False,valid_scored,0.40010968135796154,2.434163696525276,0.049417955795186624,1.2579421552264098,895.0,27.279598712921143,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_157,0,success,True,valid_scored,0.33595403865890666,2.3831717044193015,0.01956388915114172,1.109023105451871,1232.0,37.388184547424316,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_165,0,success,True,valid_scored,0.32439479417048306,2.5899997266227306,0.010201125919936757,1.0433694960262896,776.0,23.803330898284912,3,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_169,0,failure,False,valid_scored,0.40646362557050636,2.318716369559717,0.10514014056246244,1.211981605811063,925.0,28.01762580871582,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_174,0,failure,False,valid_scored,0.3816197866040386,2.523184956694575,0.029965013280529428,1.29545714558017,1879.0,57.08865404129028,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_178,0,success,True,valid_scored,0.3372152526911086,2.322680275280537,0.033321265338968925,1.062308276232689,947.0,29.657987117767334,3,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_183,0,failure,False,valid_scored,0.4031709053860682,2.3189849819260084,0.055059392063137376,1.2801044892145104,690.0,21.06176733970642,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_187,0,success,True,valid_scored,0.40286964417197024,2.3577963125720687,0.08868990876841755,1.2292370864095843,1716.0,54.72348690032959,14,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_19,0,failure,False,valid_scored,0.3560913932223208,2.5363816898121763,0.004801910766391847,1.2894678270797966,4300.0,132.83253169059753,17,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_190,0,failure,False,valid_scored,0.36050933851074907,2.198807570193829,0.05133609953407958,1.114709016803741,1068.0,35.15148687362671,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_192,0,failure,False,valid_scored,0.4392755042248495,2.645357997601922,0.10545091655064681,1.3581287935382476,2704.0,85.97158241271973,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_193,0,success,True,valid_scored,0.29420646382654575,2.62147049508853,0.00390849125662669,1.0332511338188093,1338.0,40.439701795578,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_195,0,success,True,valid_scored,0.29204802319880907,2.01775102751279,0.015345470045873822,0.9636059991355836,686.0,26.43955111503601,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_207,0,success,True,valid_scored,0.3289348742168579,2.542514283420757,0.011288257857503467,1.1314078751836614,2705.0,87.46429777145386,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_210,0,failure,False,valid_scored,0.3844691121606721,2.7804972202955516,0.015940005369544916,1.3179199921789826,2193.0,71.02826166152954,16,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_217,0,failure,False,valid_scored,0.35222744256171085,2.382002452732578,0.04213651783849406,1.0960578336066658,1341.0,40.776647329330444,14,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_234,0,success,True,valid_scored,0.3804178318784758,2.185139174151565,0.059012660198833056,1.1803083245675448,771.0,23.984253644943237,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_248,0,failure,False,valid_scored,0.32276582582917207,2.5084339018237656,0.020543490683997592,1.0442483514668708,738.0,24.097307920455933,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_262,0,failure,False,valid_scored,0.3785930664183326,2.556116106452527,0.011799494657053461,1.3340201211787233,3374.0,99.95885348320007,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_269,0,success,True,valid_scored,0.35705927036759494,2.469975830579108,0.018703104297261037,1.1766050620775081,931.0,28.82307457923889,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_270,0,failure,False,valid_scored,0.40498574905416523,2.7293046106324415,0.02378983139618965,1.3520531871642913,5833.0,183.1952919960022,17,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_271,0,success,True,valid_scored,0.2716869709854214,2.209259571441071,0.0017352552593173545,0.9697442087782849,1038.0,33.15019750595093,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_278,0,failure,False,valid_scored,0.43212208043941797,2.581198138619927,0.1110032825820993,1.3047595150898101,2833.0,84.34994387626648,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_282,0,failure,False,valid_scored,0.4260300824330837,2.6099517977920668,0.07133127624071954,1.3387778905461354,3593.0,101.3821668624878,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_37,0,failure,False,valid_scored,0.2804556499064465,1.967916244660103,0.019265632904692426,0.8926691925466702,600.0,18.723901987075806,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_39,0,success,True,valid_scored,0.38662913463647636,2.2093202979106707,0.04563656786836715,1.2064677738959955,1073.0,33.37830567359924,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_4,0,failure,False,valid_scored,0.29168801187734167,2.279755461658905,0.005889285684355238,0.9721118752376162,773.0,24.261247634887695,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_42,0,failure,False,valid_scored,0.2646581353435393,2.107810929763475,0.004246386817383566,0.9563380964326321,858.0,26.19119143486023,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_46,0,failure,False,valid_scored,0.3789082009492449,2.3830735670073695,0.03643685548881428,1.1957994081217767,1255.0,38.780216693878174,6,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_55,0,failure,False,valid_scored,0.49982530907174205,2.529678830604696,0.1466662144386055,1.4630690647307332,1488.0,47.401443004608154,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_69,0,success,True,valid_scored,0.07135221011366294,1.6351281365961923,1.9950517417984246e-06,0.20845596642443837,1247.0,40.05913805961609,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_8,0,success,True,valid_scored,0.3561562291341392,2.5945735731605573,0.02380669352058343,1.197742965129879,3883.0,124.10163521766663,16,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_92,0,failure,False,valid_scored,0.3682114124780345,2.4062611547267103,0.019261860903752037,1.221679300966693,2191.0,71.04493689537048,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Agriculture_93,0,success,True,valid_scored,0.33100962852882054,2.507091670326418,0.04143978816362038,1.0484899705994581,862.0,27.884766340255737,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_111,0,success,True,valid_scored,0.08233213732455377,2.3981497179829616,5.788471100358564e-06,0.15358727185729384,14013.0,435.96803164482117,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_113,0,success,True,valid_scored,0.0914885053272288,2.60708310007194,1.0303106421465847e-05,0.24795524691099083,7657.0,241.15235209465027,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_146,0,success,True,valid_scored,0.14031468372540198,2.5007055550483126,1.922513025335596e-05,0.6282494223819782,8994.0,284.253235578537,6,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_191,0,success,True,valid_scored,0.08276389477930876,2.213397489994376,3.4255444268623618e-06,0.18336568450377447,4194.0,129.54855298995972,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_206,0,success,True,valid_scored,0.13262017850268926,2.5238027369360543,2.7321057381127012e-05,0.5568825724954771,10348.0,301.63187193870544,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_207,0,success,True,valid_scored,0.21103409595838224,2.54999865081158,0.0002986641312499644,0.822720053865873,13737.0,413.68814754486084,8,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_214,0,failure,False,valid_scored,0.018231801531700783,2.207976722797028,1.8955605675944664e-05,0.0007122172372642264,19037.0,600.0363929271698,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_242,0,failure,False,valid_scored,0.12593057196216872,2.4899662059195578,4.7849244465800836e-05,0.5514013386183182,17214.0,541.2596309185028,8,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_250,0,success,True,valid_scored,0.09605278582365451,2.512618209257011,3.698829159781294e-06,0.28362966298378145,2744.0,86.77827668190002,9,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_266,0,failure,False,valid_scored,0.026764133956405093,2.3868768193896686,8.991991719015823e-06,0.0006742278404819901,19118.0,600.2755982875824,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_278,0,success,True,valid_scored,0.145314796500143,2.2741164798018714,3.8367718846129676e-05,0.6406532835995425,1379.0,45.02841639518738,9,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_307,0,success,True,valid_scored,0.12001714258818755,2.4340439703857597,1.1272105008928046e-05,0.4818081055022696,8865.0,271.1068170070648,6,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_312,0,success,True,valid_scored,0.09191105760024293,2.322554881197267,1.576995677879196e-05,0.2850508902238382,15770.0,491.01170086860657,9,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_320,0,success,True,valid_scored,0.10371064322109,2.6122322756650207,5.388293294331321e-06,0.33096201477164466,3656.0,110.65424275398254,8,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_336,0,success,True,valid_scored,0.08178701800340346,2.345152637684405,3.4150518527951233e-06,0.2705540993994145,1503.0,46.96804094314575,9,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_359,0,failure,False,valid_scored,0.032898263700377135,2.448274501494418,1.5801779381378408e-05,0.0006637325689811516,19023.0,600.0370619297028,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_361,0,success,True,valid_scored,0.1408456812684198,2.5875207156923987,3.82731933525209e-05,0.6321215302974923,4468.0,142.571293592453,5,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_391,0,failure,False,valid_scored,0.1336012458386265,2.56265563317365,2.556213972075416e-05,0.5634361857827388,19585.0,600.1581478118896,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_392,0,failure,False,valid_scored,0.17892376683405198,2.600448482503576,3.21383999672274e-05,0.7306230134859961,7709.0,240.49972772598267,10,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_395,0,failure,False,valid_scored,0.0767119096479684,2.5337266550839974,3.1820115617810547e-06,0.08321348310017634,19000.0,600.0941424369812,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_403,0,failure,False,valid_scored,0.13719581163448566,2.5439912935600923,6.378476013281453e-05,0.6059169904559766,12507.0,396.8554615974426,6,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_41,0,success,True,valid_scored,0.0744615932329945,2.495502743006844,3.874616264641798e-06,0.1102025106141048,10484.0,335.07023334503174,9,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_413,0,success,True,valid_scored,0.08876412056391085,2.6487497213930706,5.665597998939131e-06,0.24945646374716546,3566.0,112.8922290802002,11,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_416,0,failure,False,valid_scored,0.3786453841390809,2.61690653355914,0.04547921416449247,1.2162954471306506,6132.0,192.42606043815613,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_442,0,failure,False,valid_scored,0.12467137533057558,2.4549193498517354,0.00011064765462517171,0.5331823853840022,18890.0,600.0657680034637,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_443,0,success,True,valid_scored,0.1334912539563785,2.5244161846213595,5.788308636692418e-05,0.5918367795457367,7413.0,234.01114892959595,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_457,0,success,True,valid_scored,0.11168617789668757,2.4169583764770164,7.391748420912871e-06,0.4474921272227453,8933.0,277.1873252391815,9,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_47,0,success,True,valid_scored,0.1509629798690232,2.597638240603701,6.1026100316986314e-05,0.6324247846339148,2729.0,81.19367527961731,8,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_470,0,failure,False,valid_scored,0.19187693133828398,2.7559236296118548,0.00010318838532645308,0.7684096747676914,11584.0,353.5321640968323,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_473,0,failure,False,valid_scored,0.0409023785570485,2.4751086241096445,1.6543366818400606e-05,0.00528064068593515,19487.0,600.0721595287323,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_492,0,failure,False,valid_scored,0.12887336021206466,2.46261426926532,4.849510038833314e-05,0.5645754565337994,14697.0,465.1908962726593,6,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_493,0,success,True,valid_scored,0.07036946606149912,2.4831284817589143,5.644981766784797e-06,0.055868176109506826,12761.0,382.22231936454773,7,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_503,0,failure,False,valid_scored,0.11299280443431811,2.3696156600338,6.233383626045387e-05,0.46420571748192324,18857.0,600.0938010215759,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_512,0,success,True,valid_scored,0.09156133363753365,2.3128437144977423,8.135336335306822e-06,0.2686699002732432,14338.0,450.75237798690796,6,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_518,0,failure,False,valid_scored,0.025106153487957895,2.4610424001421998,2.5529810904697827e-05,0.0034301239921092816,18894.0,600.1619646549225,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_533,0,failure,False,valid_scored,0.11214407315788304,2.4259981278582767,3.291203738318394e-05,0.45061002660618504,18857.0,600.101459980011,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_77,0,success,True,valid_scored,0.07707864368216612,2.2726580486455426,5.322850523470772e-06,0.24389224035973062,2329.0,73.49179458618164,6,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Architecture_and_Engineering_86,0,success,True,valid_scored,0.10194231402869261,2.3884922739226724,9.795784843057466e-06,0.38888150147276684,12136.0,383.8265404701233,8,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_107,0,failure,False,valid_scored,0.42016778378406083,2.5597805918859122,0.06836633337949707,1.321204490590651,1102.0,34.87330651283264,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_111,0,success,True,valid_scored,0.4507004362681029,2.682313078317124,0.13050587505302644,1.3153028268839626,702.0,21.47397518157959,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_113,0,failure,False,valid_scored,0.2679558002048681,2.546820149328954,0.0005141865143772562,1.0190921104669537,693.0,26.654900312423706,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_117,0,success,True,valid_scored,0.421116234350914,2.535414171151306,0.029870348625104716,1.4172402030689553,2604.0,84.92424058914185,6,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_12,0,failure,False,valid_scored,0.08182947510531093,2.375075216313933,4.821814710604657e-06,0.06146761402526487,19185.0,600.1370537281036,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_121,0,success,True,valid_scored,0.38468792318743694,2.657438598266244,0.046671813560849804,1.2505576471974411,927.0,28.93959093093872,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_124,0,failure,False,valid_scored,0.05008913958483982,2.401888449447572,1.2654814374578928e-05,0.0019500746213401772,19089.0,600.1093077659607,0,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_130,0,failure,False,valid_scored,0.33890586644298115,2.2750553139703804,0.01134390552923032,1.1267418661044943,804.0,24.609020709991455,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_139,0,success,True,valid_scored,0.38193717693627116,2.691663408561396,0.024030647648755933,1.2570664067629804,735.0,21.91007375717163,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_147,0,success,True,valid_scored,0.32732700863086794,2.2732450954554455,0.005648888052146003,1.099392078431759,799.0,26.238247871398926,4,0
MMMUPro,DirectLLM,mmmu_gemma_directllm,mmmu_pro_test_Art_159,0,failure,False,valid_scored,0.31356523608664855,2.664179331577702,0.0028603766114589616,1.1316061581091053,2703.0,82.38766407966614,6,0
