model,harness,benchmark,task_id,sample_id,correct,score,n_tokens,mean_entropy,wall_time_sec,traj_length,n_tool_calls,n_tool_errors
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_124,0,1,1,5888.0,0.2140524689165496,81.62844896316528,6,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_130,0,0,0,1912.0,0.27650653809756004,35.86129426956177,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_139,0,1,1,4734.0,0.23604953822014388,34.8890745639801,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_147,0,1,1,813.0,0.23713789742818886,27.014028549194336,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_159,0,0,0,3868.0,0.22644753414179294,69.06039953231812,6,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_176,0,1,1,4424.0,0.236073994050639,119.31213784217834,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_184,0,1,1,819.0,0.2595414332849754,36.168174028396606,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_195,0,1,1,561.0,0.23569438557658692,20.55789566040039,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_208,0,,,,0.0,1437.6972846984863,0,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_21,0,0,0,5030.0,0.25339906961029013,49.431320667266846,14,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_224,0,1,1,1226.0,0.23143004219746524,18.529064893722534,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_227,0,1,1,1433.0,0.2205757411411956,21.871232271194458,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_231,0,1,1,112.0,0.2396423130223134,975.7059154510498,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_24,0,,,,0.0,1537.3800377845764,0,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_25,0,1,1,1312.0,0.18619339598825704,18.22101092338562,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_41,0,1,1,2122.0,0.21464595762352748,15.508997440338135,5,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_63,0,1,1,878.0,0.2994968483689285,48.60056805610657,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_67,0,1,1,10367.0,0.2040307216566191,75.29080867767334,6,2,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_81,0,1,1,2623.0,0.26935497208110637,21.706236124038696,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_84,0,0,0,311.0,0.2818210225101089,55.7502236366272,3,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_87,0,1,1,826.0,0.16435763794158398,19.578620195388794,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_93,0,0,0,1903.0,0.234192440653628,87.54792475700378,13,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_94,0,1,1,1365.0,0.25879633819944314,29.3471097946167,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_11,0,0,0,990.0,0.25886169506933837,52.80473518371582,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_117,0,1,1,2685.0,0.23854622757374175,37.08366680145264,5,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_131,0,0,0,5162.0,0.2799166943739897,75.86556267738342,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_152,0,0,0,2179.0,0.24259228196153237,21.721336126327515,3,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_156,0,1,1,4900.0,0.25416137095605484,85.52735018730164,3,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_162,0,1,1,1507.0,0.16487551440925907,14.36303997039795,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_168,0,1,1,869.0,0.3631743457971534,81.61858820915222,7,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_171,0,1,1,1968.0,0.11480154000989744,20.164793968200684,3,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_19,0,0,0,6535.0,0.26190748628870647,136.74852347373962,7,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_199,0,0,0,4060.0,0.2410901762717176,142.61370968818665,6,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_208,0,1,1,572.0,0.19205618910296623,20.16021156311035,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_24,0,1,1,4861.0,0.2357542290500369,35.54935932159424,6,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_246,0,0,0,967.0,0.12726322686179162,396.69796895980835,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_249,0,1,1,1757.0,0.20553287227183042,81.98283338546753,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_25,0,1,1,2095.0,0.28918218712803373,31.653658390045166,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_256,0,1,1,2360.0,0.2866641923641379,17.07365846633911,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_259,0,0,0,256.0,0.20875591647698918,76.37729716300964,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_26,0,1,1,3590.0,0.19705593983652556,26.801631927490234,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_266,0,1,1,5841.0,0.2497373412158704,50.766788959503174,4,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_273,0,1,1,6377.0,0.33145999014280125,73.62278366088867,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_276,0,1,1,3251.0,0.2327305035217904,23.54141116142273,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_289,0,1,1,3965.0,0.2586317555126004,48.303972005844116,4,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_375,0,0,0,3007.0,0.25292725710085734,42.6266303062439,6,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_39,0,0,0,704.0,0.31215480836889525,48.14758276939392,4,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_419,0,1,1,2688.0,0.2404575192032071,29.09748888015747,3,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_420,0,0,0,10848.0,0.22875418205293785,77.46318244934082,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_425,0,1,1,4478.0,0.2720362668240037,31.497945070266724,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_45,0,1,1,1965.0,0.21313936540012457,32.15728449821472,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_52,0,1,1,1360.0,0.2796268150678676,15.445759534835815,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_53,0,0,0,241.0,0.09103570066249035,19.74903106689453,4,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_100,0,1,1,176.0,0.2892510574518359,35.48368191719055,5,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_106,0,1,1,3651.0,0.17810350748790224,26.246057748794556,5,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_107,0,,,,0.0,1464.4262461662292,0,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_148,0,1,1,1434.0,0.20753970172841782,19.893892288208008,3,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_158,0,1,1,1361.0,0.18316633164312182,31.86109709739685,5,0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_177,0,0,0,4656.0,0.32342771342138904,52.23967266082764,5,1,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_179,0,0,0,2005.0,0.1436351902074184,17.977457523345947,4,0,
