benchmark,harness,source_id,task_id,sample_index,outcome,correct,score_status,mean_entropy,max_entropy,p50_entropy,p90_entropy,n_tokens,wall_time_sec,action_event_count,tool_call_count
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_108,0,failure,False,,0.3631867333421904,2.762159551173197,0.019334852996247296,1.2403229629873138,15175.0,457.12261056900024,605,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_109,0,failure,False,,0.21839469525032368,2.809820539679721,0.00014691629418548655,0.8937586741880151,32768.0,844.8016276359558,2124,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_11,0,success,True,,0.33565474563558106,2.6193272733078947,0.012948267897556908,1.1638956336878301,7152.0,237.88574171066284,132,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_110,0,success,True,,0.4028666104904358,2.6846241953267933,0.03200600370696823,1.314794912495311,15696.0,414.63893389701843,600,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_111,0,failure,False,,0.31559595659111106,2.661380483282243,0.005654962499092909,1.127012215910723,19632.0,495.1073830127716,934,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_112,0,failure,False,,0.3403004916671011,2.6882490097564076,0.012030042801976752,1.1963521458777084,12010.0,309.4932758808136,471,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_113,0,failure,False,,0.06379215433920149,2.7006550174922936,1.690749973669976e-05,0.005167217701488566,32768.0,728.4656944274902,2138,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_114,0,failure,False,,0.42307111597591074,2.7257144679762986,0.0613999058447368,1.3494758832842957,12722.0,284.9847478866577,528,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_115,0,success,True,,0.4272782688285753,2.8776933909366793,0.05660738066920654,1.3508903129672922,6949.0,153.7658908367157,183,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_116,0,failure,False,,0.30971828670166074,2.7058312571781515,0.005132738287004265,1.1046397407543729,15562.0,342.43688321113586,553,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_117,0,success,True,,0.473344163225925,2.6967916768748834,0.10971201928419302,1.4440476828686453,8020.0,175.54301190376282,118,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_118,0,success,True,,0.35001617852485944,2.7404375962264553,0.015560539527890977,1.1962104838742047,10309.0,226.49221968650818,371,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_119,0,failure,False,,0.4326306777927096,2.796164911101844,0.079320521372084,1.3625605288260365,13025.0,289.8142340183258,607,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_12,0,success,True,,0.3080078088569594,2.6833531479910357,0.0022800498801796025,1.1043536299325438,10180.0,339.6477062702179,159,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_120,0,failure,False,,0.33173381182972617,2.8277111330111686,0.008637348099189979,1.1701667349160245,14916.0,329.19994473457336,628,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_121,0,success,True,,0.3500785522286533,2.672852962062404,0.013414816427736372,1.2132958029792784,15322.0,337.38569927215576,693,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_122,0,success,True,,0.460387895870269,2.6541602533168396,0.07729318773436485,1.4797129459572176,8568.0,186.72816038131714,212,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_123,0,failure,False,,0.4082174622891131,2.7962707182106237,0.033806468842116674,1.3451361351182265,15034.0,326.56315994262695,606,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_124,0,success,True,,0.28629922421461595,2.67400357253995,0.002947921392641949,1.0402583006829935,14850.0,322.8784716129303,648,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_125,0,success,True,,0.38942402213719657,2.79273752403468,0.03140177748815151,1.2964339897973818,14037.0,304.73669505119324,624,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_126,0,success,True,,0.3287165664521823,2.8558817721039014,0.005587462866395322,1.1762099204972487,10707.0,232.22839951515198,232,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_127,0,success,True,,0.24891549493481768,2.639920407028901,0.0016073446448010343,0.9378857398702675,22932.0,500.0717523097992,1098,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_128,0,success,True,,0.3324681709014891,2.7292948320792356,0.005090461462724324,1.195178284455874,12128.0,263.31908416748047,484,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_129,0,failure,False,,0.31876919100280593,2.641526462107124,0.006604944807819714,1.1310790709491443,14502.0,315.88392519950867,599,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_13,0,success,True,,0.25139444259697813,2.4729309762352427,0.00033754249614833474,0.9711319783398387,3684.0,122.16582727432251,47,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_130,0,failure,False,,0.2662642225922279,2.6327505180458703,0.0009141762300517884,0.9964117737059432,17361.0,378.85125946998596,268,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_131,0,success,True,,0.314019023838059,2.5835073296150064,0.005887453369391563,1.1131337430714983,9806.0,214.57213807106018,316,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_132,0,success,True,,0.40925784312496727,2.7953819087798815,0.03341185627130304,1.3441509503105527,13844.0,299.9957616329193,392,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_133,0,success,True,,0.3681557638232679,2.6509183695212672,0.017784394332247263,1.235535039870625,10966.0,236.75706720352173,395,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_134,0,failure,False,,0.034505925478518835,2.683654066691649,1.1785959573951751e-05,0.00013432767539141657,32768.0,722.7454617023468,1873,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_135,0,failure,False,,0.1653015996245848,2.76061275462722,6.043807884726054e-05,0.7027783294502405,32768.0,723.788836479187,1796,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_136,0,success,True,,0.3777682213430249,2.6904357805348864,0.014693366564782557,1.3063979596564117,7490.0,164.12939500808716,126,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_137,0,failure,False,,0.29824766844725836,2.6680907230970674,0.002889668471731346,1.1249233062455715,11838.0,261.45018315315247,426,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_138,0,success,True,,0.33979197336838884,2.859024137105875,0.010608796145306382,1.1777519606417743,6684.0,149.29984188079834,77,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_139,0,success,True,,0.34694786877360356,2.684409016135491,0.0051399506963394894,1.2307671899837633,12330.0,276.8346574306488,331,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_14,0,success,True,,0.44256280699803885,2.7000296617264423,0.09009901942002815,1.4097662297618017,6302.0,206.63182830810547,91,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_140,0,success,True,,0.34787501998385806,2.832333105902007,0.008191080353837938,1.255475384348246,8726.0,195.96459364891052,177,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_141,0,success,True,,0.32612340630017544,2.735702423534839,0.007904469030989354,1.159535709645782,10277.0,250.3424689769745,397,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_142,0,success,True,,0.2827207078413425,2.6256511159141587,0.0028055947534728377,1.0372156431152835,15632.0,384.597665309906,721,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_143,0,success,True,,0.3178481460252579,2.8045181183109262,0.00794031337649694,1.133744692338221,17401.0,422.78870487213135,943,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_144,0,success,True,,0.3288561614490923,2.6377968018474176,0.004920835442224504,1.1476136820744285,7387.0,185.9100422859192,123,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_145,0,success,True,,0.42146367955042213,2.7828370886892846,0.04379388002923996,1.3654372105941899,9537.0,226.70393991470337,280,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_146,0,success,True,,0.38237711071533687,2.7240624927017336,0.0159589239063771,1.312639743553853,7745.0,187.73262763023376,116,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_147,0,success,True,,0.2801695108333941,2.638710962715088,0.0014797495343403433,1.023592586719634,7120.0,153.31032967567444,57,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_148,0,success,True,,0.2737133684774238,2.5708111786215477,0.0015030165238710358,1.0096591212291464,7196.0,154.31076884269714,85,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_149,0,failure,False,,0.3248623492329537,2.7047804123871355,0.0039529130000415455,1.1674836988769695,10494.0,224.55749440193176,159,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_15,0,success,True,,0.34194165134700993,2.7053257326460276,0.013445121339962052,1.1918204752241124,7635.0,249.1379292011261,175,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_150,0,success,True,,0.2677845706116395,2.6564345578464046,0.0016284809905509896,0.9875791049045023,6620.0,141.38182878494263,76,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_151,0,success,True,,0.23182275556478035,2.640885612794607,0.00056078755692464,0.8743528549483007,5241.0,112.40722489356995,62,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_152,0,success,True,,0.23332398050927985,2.678990415271886,0.0005040475992586907,0.8609371707589558,8004.0,171.20197582244873,56,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_153,0,success,True,,0.5290738870720696,2.7937330170718333,0.24433105456891754,1.5172466455244802,4438.0,95.23222732543945,53,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_154,0,success,True,,0.22508916017906402,2.521616863952428,0.0008887717908681608,0.8311800339363665,10850.0,233.78717160224915,204,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_155,0,success,True,,0.2781652983974045,2.853357742320754,0.0032876317675330914,1.0205581395979304,7413.0,159.63292241096497,55,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_156,0,success,True,,0.24938736901135125,2.5696893752530126,0.0009682581581240703,0.9068028356433205,10517.0,226.61812376976013,120,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_157,0,success,True,,0.40187415214207384,2.736620754275663,0.040185352550305205,1.3244612914950615,5474.0,118.7651686668396,65,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_158,0,success,True,,0.38942136620366696,2.7593226529520622,0.03510209975952499,1.290100800297953,11040.0,237.5993857383728,256,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_159,0,success,True,,0.3083644796720652,2.7124742998396023,0.002176421679175528,1.1085301465215185,9425.0,202.6492259502411,188,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_16,0,success,True,,0.34313891646088795,2.589801681043559,0.02189886511835275,1.1312988825197356,5132.0,166.20554876327515,66,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_160,0,success,True,,0.17530348653812375,2.694596223272101,0.00016173272937673811,0.6875757485478323,11838.0,254.4591405391693,131,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_161,0,success,True,,0.21911224971919113,2.6583911602545562,0.0003942663336511089,0.799922489527869,7640.0,164.4054536819458,74,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_162,0,success,True,,0.2071646629769544,2.5959606158984583,0.0005188286691251475,0.7738910255038935,13929.0,300.5830647945404,290,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_163,0,success,True,,0.20402219459772775,2.7176128809262408,0.0002474568962028109,0.7743688251359075,15425.0,333.25295877456665,327,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_164,0,success,True,,0.19935634704030794,2.7206215004727,0.00010546561984248583,0.7867603188579304,7215.0,154.68435740470886,74,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_165,0,success,True,,0.25446936737929676,2.522006607471755,0.0004992108328258125,0.9658861652104574,6592.0,141.94169783592224,111,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_166,0,success,True,,0.18938532741869787,2.5416374011038654,0.00013813729988800008,0.739186375704498,8336.0,181.5358817577362,83,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_167,0,success,True,,0.21631634469624406,2.6554433755166555,0.00019170820848108598,0.8450572164032101,5928.0,129.36036157608032,48,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_168,0,success,True,,0.19580871426909957,2.566163510971747,0.00013630888093866901,0.7364007100982904,6912.0,149.0751748085022,53,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_169,0,success,True,,0.5021312199294923,2.6152344957271363,0.16750748514269487,1.483303401474357,4407.0,94.39735412597656,73,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_17,0,success,True,,0.2179659779581379,2.5969111903176176,0.00024887168561695927,0.8238632209710657,9330.0,304.8048710823059,74,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_170,0,success,True,,0.18953007047398457,2.5997007004631647,0.0001437403639385461,0.7409341692085599,6488.0,138.8856909275055,97,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_171,0,success,True,,0.21343179761183156,2.675493134254618,0.0003702464072613729,0.8294862073546705,8745.0,186.898366689682,141,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_172,0,success,True,,0.3308417992907756,2.627416913197903,0.008133269647637505,1.14211128498803,10930.0,235.25918173789978,92,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_173,0,success,True,,0.26815042702179925,2.5278219624835403,0.0011189709858875237,0.9887717940472257,12858.0,277.09375262260437,196,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_174,0,success,True,,0.25833805604623433,2.812585973570646,0.0006345414208087611,0.9655917124944458,10734.0,231.65783500671387,160,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_175,0,success,True,,0.2789544183472107,2.5961341565182825,0.0030500460891413695,1.0060729272639442,9369.0,202.5518341064453,113,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_176,0,success,True,,0.3004831330172602,2.5683331360965616,0.006447553662838413,1.040736874896752,7754.0,166.38618993759155,96,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_177,0,success,True,,0.32249818144350223,2.722143282724101,0.00354012974786971,1.1225467963927909,5922.0,126.54662227630615,64,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_178,0,success,True,,0.2736731013166447,2.752784899659533,0.000925767793548038,1.030107352534007,8651.0,185.15850353240967,212,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_179,0,success,True,,0.17220821313755086,2.6846695976840333,9.296910606703921e-05,0.6952920946381973,7782.0,166.47568583488464,48,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_18,0,failure,False,,0.03617502644114954,2.8233588506812186,3.364601969088738e-05,0.0006492275020958731,32768.0,1065.7804663181305,2235,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_180,0,success,True,,0.26561287052975585,2.5815398887031287,0.0007085963761667717,1.002164271840903,6651.0,142.45135879516602,93,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_181,0,success,True,,0.2383096736648526,2.568443190438553,0.00016948373367680765,0.92882789066005,4750.0,101.81027674674988,50,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_182,0,success,True,,0.15698027688127406,2.6393128459588038,4.957384668082194e-05,0.6638881267080512,8354.0,178.88909125328064,92,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_183,0,success,True,,0.11309937526376145,2.429128950304166,4.81569340874635e-05,0.46324649872075935,8573.0,183.52186346054077,122,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_184,0,success,True,,0.1838815145403505,2.4468135514642193,0.00030450890294584287,0.703589404399432,14243.0,306.7413742542267,224,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_185,0,success,True,,0.3777452455778783,2.5902555052936576,0.04023669755309153,1.2305929533099929,12009.0,258.8366606235504,337,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_186,0,success,True,,0.20948668001404322,2.548654654534617,0.0001240879655306714,0.8219377615869958,7680.0,166.11410450935364,90,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_187,0,success,True,,0.24882364035480392,2.6157931202059443,0.0008304063600831689,0.9029327881492826,7157.0,154.7921314239502,91,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_188,0,success,True,,0.1825152290389647,2.5567443314524643,0.00011150508656789308,0.715469323622599,10609.0,227.0997085571289,145,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_189,0,success,True,,0.17128076571363998,2.4869801727172027,0.00013355054810205262,0.6922001140339333,8145.0,173.97284245491028,78,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_19,0,success,True,,0.17548774237896309,2.6605441255802047,6.544012738772855e-05,0.6913413737511288,7911.0,259.2618761062622,97,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_190,0,success,True,,0.2554427871770883,2.540675473918269,0.0005875310954693262,0.9446599800761478,4806.0,102.184255361557,38,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_191,0,success,True,,0.3425417423412426,2.398827357102173,0.0312632371251419,1.1355163415336225,5060.0,107.65221881866455,53,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_192,0,success,True,,0.27774449429816306,2.621266368805196,0.0019066313364871888,1.0009758756351017,12585.0,269.79427099227905,95,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_193,0,success,True,,0.2104327344208721,2.5838403792400504,0.0001311351161865134,0.7884362069874697,6013.0,129.12654542922974,105,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_194,0,success,True,,0.2452921117417622,2.537784144965065,0.0010815158183341443,0.8741003181347127,7503.0,161.03688216209412,103,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_195,0,success,True,,0.2109559894850039,2.570037255499895,0.00035753711649317324,0.7606330470708024,5243.0,112.34998297691345,66,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_196,0,failure,False,,0.3626475393984059,2.677612591605232,0.014128273366044407,1.2432523213811555,10818.0,228.71799755096436,222,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_197,0,success,True,,0.303669800885362,2.6421655696098942,0.006873303173524487,1.0754529817401248,14253.0,297.4350709915161,348,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_2,0,success,True,,0.3319182474112028,2.5855038403884456,0.009065981387258124,1.1552296521265542,6980.0,225.04996585845947,58,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_20,0,success,True,,0.35748669237486774,2.629319185075133,0.020224835142287515,1.209961021297474,12745.0,411.37851881980896,494,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_21,0,success,True,,0.24353430072009483,2.6216015776025645,0.0005638736521956396,0.9480141610893293,9867.0,315.7433886528015,169,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_22,0,success,True,,0.21239501081793333,2.6193654366283434,0.00047767031913090624,0.8233296138758714,10013.0,321.9141802787781,261,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_23,0,success,True,,0.32121835090924405,2.524931241365396,0.00304031966527419,1.1463337735381067,4435.0,145.65035223960876,66,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_24,0,success,True,,0.25431782547730886,2.710951305989294,0.0007485807507661569,0.9829679614888408,8589.0,281.6328616142273,185,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_25,0,success,True,,0.16775564390834122,2.564136431909312,0.00012678488568037307,0.6851683370547754,11290.0,369.8810648918152,94,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_26,0,success,True,,0.29972342936238944,2.724463342956451,0.002096559426999143,1.0916341055665297,10788.0,353.301805973053,231,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_27,0,success,True,,0.5129822628730113,2.6293955341575925,0.22329765833339288,1.4745459545493216,5024.0,164.24330043792725,90,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_28,0,failure,False,,0.03393683849259061,2.734069011799191,2.339808227684273e-05,0.0010696336703022887,32768.0,1057.1276423931122,1622,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_29,0,success,True,,0.5580822992845579,2.5661102165443634,0.29316161700181237,1.5728649214519272,4076.0,130.74163460731506,68,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_3,0,success,True,,0.2702760719291161,2.7544880007035375,0.0009944218454500866,1.018528172366201,10070.0,326.69177293777466,157,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_30,0,success,True,,0.25754606244478645,2.680019399579005,0.0006251729110341276,0.9606845134241683,15283.0,490.16992688179016,305,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_31,0,failure,False,,0.5613650228082047,2.8177412395501062,0.26853958452688353,1.57953555260344,8456.0,273.53441047668457,250,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_32,0,success,True,,0.3123042947901009,2.6629486293827496,0.001591040918556406,1.1254037436284259,7645.0,246.74336791038513,74,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_33,0,success,True,,0.4500861753032315,2.7006313829817548,0.08069757738108047,1.417327042385191,2882.0,90.02907538414001,53,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_34,0,success,True,,0.316677425890319,2.6779910601217596,0.001758549860820075,1.1808348223824403,6187.0,197.75399160385132,64,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_35,0,success,True,,0.22584099922359244,2.649161751501752,0.0007168329373148272,0.8170815216773352,9222.0,301.7455141544342,228,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_36,0,success,True,,0.20556617302119523,2.7258188335813824,0.00020611834273954126,0.7951138263597725,5872.0,193.37029433250427,34,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_37,0,success,True,,0.28970349248052635,2.525269093355172,0.0015449459912239985,1.0795148986840983,5545.0,184.2003791332245,55,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_38,0,success,True,,0.3767987438324129,2.6550787979548987,0.021423736564800722,1.2841087675621692,8332.0,267.9920780658722,111,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_39,0,success,True,,0.3747953510144168,2.654544729777791,0.044609749731754966,1.20964971503906,9037.0,289.53727674484253,275,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_4,0,success,True,,0.27958057290858596,2.7330399560068495,0.0014251890310664165,1.0174472550400473,7978.0,258.97895431518555,68,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_40,0,success,True,,0.4113498664378633,2.713882926550831,0.04791476363415924,1.3259059474427608,8502.0,271.2621922492981,260,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_41,0,success,True,,0.26644090618354566,2.79136708861764,0.0022990854811584744,1.0233507201004308,8509.0,276.4338276386261,230,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_42,0,failure,False,,0.5502189921975207,2.627689351575277,0.29311117991692687,1.5397966997782284,7981.0,258.85879158973694,223,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_43,0,failure,False,,0.6208523544217556,2.8029398381384403,0.3922447418358736,1.6742778904972617,5347.0,175.22521042823792,59,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_44,0,success,True,,0.32197891712296367,2.69201287488432,0.007292253934638539,1.114573537512229,10650.0,341.750670671463,143,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_45,0,success,True,,0.16980618698467745,2.586133947377612,0.00011444839888085666,0.6854164782372092,5315.0,167.04279327392578,74,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_46,0,success,True,,0.27903356156445314,2.4874898186851047,0.002789050063356813,0.9765367021415058,12534.0,399.50084018707275,352,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_47,0,success,True,,0.4326818010137177,2.660303603243614,0.032937967515117766,1.4282461922786738,4317.0,135.24241161346436,45,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_48,0,success,True,,0.6102279308539036,2.6432068434439344,0.36315148652020635,1.6693208871527985,3950.0,126.5406563282013,59,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_49,0,success,True,,0.46842069051418955,2.694450629090055,0.09937262962431755,1.454829362495565,5196.0,167.60159301757812,113,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_5,0,success,True,,0.3322821526379862,2.67229999926631,0.004475024359400803,1.1962407842880505,10254.0,327.4133644104004,149,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_50,0,success,True,,0.3169141380017003,2.593479057281076,0.00907993562956951,1.0769466867708952,12187.0,387.83888697624207,282,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_51,0,success,True,,0.21650762216235,2.6066577188264155,0.0004034534604445213,0.8013439887855136,5129.0,165.31163811683655,50,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_52,0,success,True,,0.3542077983926164,2.6519403175726723,0.012820661445101108,1.21011662654956,8940.0,281.55144143104553,200,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_53,0,success,True,,0.23100284038648783,2.6345816991430824,0.0015904188973313645,0.842751523114592,12216.0,376.58467411994934,214,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_54,0,success,True,,0.29186405266191573,2.6138040571216945,0.0011715849065111865,1.0621530722506711,7445.0,232.3149769306183,70,0
GPQA,DirectLLM,gpqa_directllm_phase9,gpqa_55,0,success,True,,0.4394655448564818,2.6608903422022614,0.07451858745695421,1.403906257588867,9850.0,303.71832489967346,257,0
